,price
3104,0.09354001412134022
466,0.2898889244978618
10410,0.9962436881038083
1299,0.3349803022394946
10315,0.06551156968117638
5697,0.0751867179990575
6188,0.14843228579551956
9249,0.03374376690002235
17059,0.12704292091301544
13454,0.98205485723579
17467,0.30309363244220056
4736,0.07966350943003364
14957,0.5693484905797568
10844,0.07074491177670499
12090,0.07694441624443818
10199,0.5630470482611937
2830,0.2937164232779868
14961,0.34730676878221617
15101,0.0718816559482573
15225,0.061975540272140896
4646,0.6405925279631525
9359,0.09218821535024888
10317,0.6081380312309241
2960,0.1270245525505236
4892,0.05942461296892397
10336,0.16215736363891195
10416,0.2340047823926267
629,0.2191989116154418
3759,0.5097998135317807
8123,0.5007544018548342
9599,0.6224446819655777
5541,0.7686323287051126
4355,0.135743518969414
15045,0.08458219315400964
7383,0.5837504779646149
3414,0.37862737651341855
6501,0.9864259612865772
10265,0.14720962024103504
14280,0.03992691325772115
15583,0.5162941699127721
40,0.42896957237684863
14571,0.9014217777541906
8841,0.3154541985286514
8452,0.2248905717397917
7001,0.5038947467688711
14419,0.08700478769572877
8875,0.08318419532359449
3574,0.04876903388601597
7834,0.4365751151445997
4721,0.3129477725716383
1373,0.20171281405439334
9927,0.057658059455596024
17432,0.0663642217880717
15642,0.5715574814311144
10515,0.06594826237599376
8898,0.6034528768216166
11234,0.1010209180846565
4631,0.412186540074143
5168,0.7816807161977163
12197,0.19221775639881922
7146,0.0867481002119441
7792,0.08850089505508434
8130,0.05993078168999441
11478,0.15827520938044942
4486,0.22830175714226406
1764,0.4813414661178205
13288,0.20808543894818357
5614,0.1935131159047529
7267,0.030195368937315017
12609,0.026285606973899787
15950,0.2874562278769024
17701,0.24240899258215817
13042,0.8089433635833073
17750,0.14103347257491394
16218,0.2472162491206493
3208,0.04246930514910111
6929,0.5114414776915911
15042,0.06551545449008309
1139,0.05765395926468532
12605,0.06632344424232958
11606,0.768064660739841
9044,0.1462609023312091
14810,0.273802482158227
1520,0.2102829863522771
4623,0.09835116855483712
4318,0.09471148938886309
352,0.25187655261801595
7360,0.08816232801337844
1083,0.10962053591124754
6010,0.8064999644451027
1836,0.512247715603531
1054,0.24520078537989506
6400,0.997738036563261
8910,0.46498374097318
5057,0.1783431726677043
9349,0.3787526795894254
9141,0.11048076296284107
13887,0.11390984310425176
3329,0.29409752655658755
12422,0.9201484783233348
11666,0.058540948187962856
12330,0.091327210238968
4482,0.07968148410477985
7643,0.0752036184299706
8201,0.4648492658542628
7653,0.2554624890768671
5684,0.7904355833866427
15205,0.3870673652750427
2194,0.2819073459852342
8379,0.9647310305685244
12775,0.8272474310300365
9934,0.057559538282160684
599,0.2338927154159006
6915,0.5953407051492964
2691,0.2512116038229826
16630,0.06775423505256079
11177,0.1321102899910649
15041,0.09187914296940707
17294,0.36216173371615196
14392,0.18444672825350383
8506,0.5922269845531463
13397,0.3906705642877151
13634,0.07108151004149825
15396,0.06475884966495814
14128,0.06952850527715948
3533,0.16625710514977723
6118,0.15773360065095232
12521,0.21409862617571704
5552,0.1238112620533873
4645,0.1308989064736886
5150,0.3991030148109441
6757,0.4076760354659784
10985,0.07680996105030882
13732,0.7354727576518558
7151,0.5592399176610091
10959,0.30497163944980016
8684,0.06268818991715379
14997,0.8110023284313753
9793,0.03160187138301185
14716,0.20474801378179538
11686,0.09036620417051955
16771,0.13803576738996057
2117,0.07530703117809429
2873,0.08850214505035983
7200,0.059710616225806645
4316,0.2818161314673135
2396,0.028421793655455222
15302,0.5171423097704061
3010,0.22508579038672183
12675,0.6467635991351427
9287,0.06767459404286594
6402,0.8652051995000128
7130,0.09286373500824739
5274,0.11391502208389856
4348,0.4683178541985496
12678,0.6231621588045085
4968,0.5210381985877509
11237,0.7342953436198768
12716,0.10117465518481844
9091,0.04120923042053122
10406,0.13283631448282815
17696,0.5480200133516744
10341,0.1306977807249648
11081,0.40412007722458015
16345,0.9809295996272736
5582,0.9965082500372309
15291,0.9127453310395058
17030,0.09405050929936871
2247,0.3208345633327614
3279,0.07001793792595062
9961,0.029447589425484588
10763,0.803047846723729
1330,0.2458415112885382
11823,0.0660535486866295
13686,0.6316010990133479
2450,0.11300084546855804
1476,0.0532358322726792
6088,0.07851624152345063
7513,0.7813599223374124
1925,0.05911825766893784
17111,0.1662864279690176
17353,0.45445098037237597
16918,0.06751503429020698
12248,0.19202860008872952
6478,0.30317194654345625
9820,0.6413767828638407
17402,0.05712664899940682
8680,0.44523164361750883
16023,0.6473848849293773
8073,0.11403563521784137
13357,0.043613802936137425
3504,0.4360132897692216
1858,0.36400070281705055
14586,0.5482765068610452
16687,0.8488370237735288
13130,0.03138692244294618
11296,0.13038348862260338
1198,0.08812636711668012
12117,0.6027173780106873
14365,0.08854147717423619
2471,0.18460504025313668
14444,0.02911856976551271
16659,0.0838094536225554
6569,0.29276761949152375
17417,0.09589832863336115
8303,0.05512912446242882
17488,0.0838320262474195
14362,0.15676297455443788
17189,0.2598783877422667
13322,0.44500136547767627
16651,0.8617743461009193
4572,0.0372257109670326
1627,0.6805759332777374
8712,0.08763449519648729
9451,0.09338726579575797
7363,0.0610731477040376
10986,0.042436853597052966
6655,0.05460406199086228
13482,0.6950896938993069
429,0.16439987056228364
7924,0.6320377058826263
7048,0.7064478772133383
3655,0.08114454540712833
16402,0.4609800105257472
12664,0.5665383696187755
9396,0.984351860021712
16467,0.3182085135852901
12210,0.43015260761426627
16690,0.07946160131443439
6248,0.14827513169148704
17143,0.19572068456511907
16211,0.5038029295099044
4546,0.03463210489302481
1511,0.09988690420786259
6544,0.2871128126102737
4897,0.6563556344597377
9750,0.042771641537506365
7418,0.5356912841284764
9915,0.14403942618598276
12722,0.09540200646425115
7996,0.08672937208010097
15824,0.9648246702738589
4250,0.06457281931440617
10757,0.3396529341485185
13168,0.4868021526091096
15887,0.38225074164370737
6596,0.1297817377344883
2276,0.12747825657119502
3645,0.9797266600920127
3508,0.17495830252091635
5121,0.06718050643622034
7345,0.7774942627144259
12387,0.4991138749037003
16624,0.2632692066366375
14623,0.4350785771065207
7740,0.32274361364619547
9386,0.6057348661910821
7398,0.3623288123728503
13208,0.12099634071822497
7561,0.1441929663695445
2955,0.5172275012077648
13935,0.37479923212737515
13879,0.9821876931842298
13151,0.13532147518854687
10600,0.0462444651896047
17861,0.9720766126396051
3676,0.061192108827796465
2466,0.09244548026329708
10143,0.11428152927972478
2882,0.30749386864208195
14134,0.18250160282780895
2273,0.8773361841714475
10706,0.17971327300706155
5777,0.4319134228870956
12051,0.5844441900995436
15109,0.04403922319557017
1695,0.07795148339140053
15134,0.031891279605965245
17265,0.16644046621073255
1195,0.1741016384714362
11328,0.0627135631123739
14871,0.16959695011027232
6146,0.10164981885297576
7787,0.8348245143745391
1526,0.07952343249721427
7107,0.12798995816103148
11663,0.0904353873866521
6794,0.20781221653867013
17521,0.06674621866501279
14451,0.9383587436680327
11322,0.4252559050892848
3180,0.08322947246486513
10813,0.9068984784570352
1295,0.8737563276620501
14068,0.020163597230300864
4904,0.10602255437670123
17625,0.2175721080575345
6490,0.5623203757491572
11165,0.37349428463529494
14995,0.06120303079000834
2941,0.2997363246055348
17447,0.5494470416960929
2405,0.11895399375679572
15306,0.061167775764427744
13023,0.34086673174559956
9651,0.11890593946147404
503,0.9166102718620441
6768,0.04307995056444503
16465,0.21229902266016681
10768,0.014214698892476941
14347,0.06371227252668264
14138,0.02025597211263957
2515,0.0799386882822547
8000,0.19053391505364395
16157,0.08375617580647837
833,0.0335894639339972
8845,0.6165621828169903
3463,0.021319336649832654
16328,0.2135021006687017
9893,0.06215594470184912
2288,0.14410376249477322
12642,0.03646250584158554
8272,0.9882880726597347
6856,0.7532656813228068
6148,0.39837119213085354
11726,0.3100056716700797
2482,0.7608588431689363
226,0.14069330216897757
12924,0.5978271640935762
2285,0.36236204802767186
8768,0.043495482976607845
16367,0.26046573519795124
4621,0.08510296494244615
11769,0.1902164478427842
6663,0.15079737392663375
8007,0.16281233368225626
10961,0.11912483487334698
6727,0.025227725903938007
14179,0.0450725395595529
7106,0.5970135052896154
5327,0.33488877391564914
17465,0.30004024785550076
16555,0.16669903184456317
7429,0.07740474595346525
15895,0.6233330558536391
379,0.37989116368131054
16466,0.1334099978070516
15019,0.2658431897820411
5570,0.24866453825393448
7546,0.6327790672878169
16472,0.09686391384225783
11391,0.09002204476504944
16210,0.2755730344843313
3822,0.9998555308346104
16674,0.2155156754144037
3446,0.12405016797563154
347,0.04260829095218444
11178,0.27335850228933906
5515,0.17374249466410924
4194,0.5638037497664667
5859,0.23831592835868906
17388,0.054613923592592595
3682,0.216837866599267
2921,0.80602507513451
12383,0.5046943540045069
11669,0.45188649322014085
2114,0.6441164771544988
4681,0.30016089861584627
4537,0.7442049722090213
4847,0.12554673301750097
16139,0.11989278667299769
13839,0.18864707498952102
2370,0.14347109823972987
9508,0.07090143199742714
3994,0.06501320157141252
10226,0.06682947013555769
3534,0.9964982800962403
12589,0.9630258030209131
15192,0.14979949181556498
14640,0.7932770227476794
365,0.374822037176326
5983,0.2555168040622235
6862,0.20245528655065445
85,0.20211152934937576
6910,0.11908903397379159
7658,0.08875678967999573
15859,0.05712207917849201
8160,0.6144084772832612
10436,0.3016638851793766
2780,0.15589144561302246
4899,0.5668227499244833
14938,0.20490431087259747
16187,0.33804969847991184
1986,0.08717236997348277
5586,0.16295503728340024
5210,0.3801252041237751
4178,0.30744454177380925
12617,0.13028479815600968
12771,0.07070217151312737
10647,0.09184698741050253
12638,0.4586831824096129
14223,0.14626687979930733
14602,0.4422296576759531
6325,0.14690678687934905
9197,0.9133358233906981
55,0.14247028713140392
16271,0.24575300075726217
14278,0.05131594675087582
9552,0.3921313455858052
16026,0.13748597768097348
7166,0.9491832519962202
5097,0.37460161931861713
8015,0.7349505490545043
16626,0.2872609795699928
10347,0.9669551048978582
14943,0.9131107615843573
534,0.6295182296049929
7762,0.6476005845122441
5889,0.36827777560266695
12745,0.18537302592061683
4124,0.9547960141547983
10511,0.5580772877095186
1164,0.25752810209170374
9938,0.11613954685812237
11651,0.2476181506287567
14017,0.26147394210641073
5924,0.821857493958551
14847,0.8875888152906976
17326,0.06667697822734206
14131,0.2905995763157715
4037,0.05544210231631018
12729,0.11745504359929486
10708,0.6773387759662102
5460,0.07189414840906778
15492,0.733438629674267
12753,0.3594948451507519
8389,0.14061374100792218
10073,0.23384216484167786
7572,0.042390424389394804
3526,0.09552046443576273
12403,0.0659701742876982
15828,0.16982367388787972
9354,0.2552759961528854
7603,0.5390624286654052
16501,0.9985824461956464
12075,0.06485923608932774
5518,0.13210923737280936
11458,0.23472517836793308
16517,0.26435235475980046
1105,0.9249241518117223
3232,0.1310612738580186
10984,0.05765726699316842
5040,0.9653644951146005
1831,0.10601980697950676
17160,0.8935615284373355
7408,0.17655781224201816
13915,0.09183486667433523
284,0.04741860888253396
15099,0.13970512522113213
11767,0.24773729168886455
6077,0.06625859018609795
8769,0.09463504057768786
7673,0.12012415872688455
3027,0.5218623703295698
15599,0.325788836721368
8501,0.980055749797635
13603,0.5668732169849628
12130,0.8181321444141699
1725,0.5111274670887841
5765,0.20584284016259224
2319,0.170036095952802
9314,0.09814874844065583
13957,0.21713399758508742
14074,0.020163597230300864
9787,0.03399929464975019
13030,0.12166550122120581
15464,0.7571844402480499
11691,0.2862703251474679
14735,0.8993449133671636
11631,0.3753265184920402
608,0.35880453796329037
12194,0.4672336945580567
5199,0.03967667482193643
10538,0.8344596600006353
12186,0.9823376927337377
5164,0.17495848260139352
7635,0.09989821571530766
17262,0.4219248845447024
9782,0.07883162551723427
5965,0.054120287064599835
11494,0.2654719614242702
10455,0.24833999419065814
15687,0.3251670844159083
2525,0.10602061003039918
4145,0.4845355532973445
17295,0.34383139785168726
807,0.1875742652957719
16647,0.3762983971472133
5449,0.1505339642020091
4044,0.2609543013364289
14745,0.3259785329536795
12950,0.11314286430054404
12469,0.6496282958668647
1867,0.13911117038327053
6126,0.09802102088412251
6573,0.36657057777532165
16852,0.08294005128517741
9580,0.12526283315461842
7189,0.03374525698127968
1514,0.14861563146545306
15387,0.9487497260302478
8777,0.883499655944314
2580,0.4422723291880084
7046,0.8597389006928727
14818,0.030523516564843634
9153,0.1299666816542328
16757,0.4596771933664238
4911,0.4196276021387459
13576,0.4071063762824916
7108,0.8274922204285478
12276,0.03928264966878346
6766,0.07795066990059156
12016,0.9928899545106259
5694,0.3016922007853103
17557,0.14092975557287832
7047,0.4270709836718924
10167,0.11212547971394937
290,0.8318061585900959
15963,0.8851383764370815
6536,0.9284865044124772
17024,0.087004077225194
10309,0.1321076737053637
454,0.037613989954096386
3263,0.5045756273291938
3189,0.7667899559223194
12358,0.6391034853020191
6056,0.1947320155352613
754,0.9829609569600612
17838,0.2657785216285753
10299,0.972618483776292
13522,0.8966692961088627
10812,0.7844837026208851
17372,0.09797845865896064
17531,0.23775045484609453
11337,0.1368029600877838
3849,0.44398202691940286
3575,0.03102896134378705
6647,0.21299323717354182
11403,0.04203277524892543
5913,0.4825263099883742
103,0.27428594929138866
9886,0.9903908306450075
10149,0.43445555513632284
12751,0.4177386928934406
5292,0.17501893958993758
16594,0.8332429422250958
16523,0.07503157350696857
5366,0.06229180779517572
14529,0.23664357638050243
14515,0.26615497700588225
12592,0.7254290019866527
8481,0.06649055694530454
12561,0.6765539518311995
2023,0.10076404326799178
4995,0.05146613298278266
14196,0.07571945316932624
7943,0.1390755374324939
9184,0.2864715444696181
10741,0.021911704747703847
3974,0.06644363269093095
9773,0.053209320869718864
1602,0.09018355273247655
13129,0.07132351194208231
6751,0.08411031241519143
5032,0.25675855768248157
2044,0.5986192438650519
9882,0.9885162438546291
13694,0.1128051863159569
9870,0.43046130288893103
9913,0.09403574009058224
10597,0.09191939056166955
3202,0.06797240529110568
4026,0.9469370960313276
8821,0.12182398103734546
17250,0.5458609941962514
13626,0.13620118377320756
15736,0.17202220652146916
13871,0.061244963021712125
10227,0.8160221262473412
7164,0.12848962021732616
9907,0.7380228438044479
13706,0.9210463701193962
14561,0.44377318914523334
14294,0.30854388514262726
238,0.08384322358423286
5528,0.7960406004118704
16727,0.4271332489868379
3030,0.08850062233351154
5465,0.05057814296489768
4925,0.49139605500487665
15602,0.9867428361877589
13248,0.4863953718603404
5216,0.8218529328010994
5900,0.8300079908010077
1747,0.09853297370347812
901,0.09571234666039943
3680,0.07556042333155276
5607,0.07376354823335686
17344,0.5606393216110901
7019,0.07686828614176659
1889,0.3154296769667748
16432,0.16907209316414135
11503,0.5183377860152841
16199,0.9934573636430782
11764,0.08772923650458433
5285,0.1321021964608515
568,0.1402248776358166
9624,0.2198677119136252
7316,0.24709771432733516
16378,0.21792847397213544
11236,0.664090097826242
9251,0.08883570558903972
12581,0.04172400202717806
674,0.8623849615453929
11012,0.05490424946350182
12367,0.33158053499370305
11932,0.07090151043766794
3999,0.08849544423865292
8237,0.4618705991827647
9187,0.5814820645156052
14862,0.37333058711533884
16799,0.2012264525973617
11958,0.1716379392915986
9960,0.9709615013824363
15186,0.834580278335341
13287,0.18537258905485662
3352,0.4027283109352743
17583,0.0954683633708338
16869,0.3265405866277196
5417,0.07530940331535596
10289,0.5276734151536321
3841,0.24200601349895665
10826,0.9154580582491234
1349,0.9659464737762147
17622,0.8555983495480052
15554,0.48624364790638225
17243,0.37563598042079227
9489,0.10353143331570121
15352,0.879783071494282
8695,0.09651953142117464
8006,0.7812608262853297
16308,0.11286268377410667
6486,0.7210584183518521
2184,0.12275142598257874
12162,0.34222222865092766
11258,0.48646630431541654
2868,0.4906822044023904
14918,0.09890252979247852
3058,0.08171835594853394
17253,0.0663401395542035
4863,0.0764750833596871
12009,0.5577297700675785
15941,0.18060740172748596
3750,0.06444663374615692
13057,0.11696512612251601
14902,0.11711797617155041
12297,0.04236099910199543
6955,0.1221544921267419
5885,0.08750470751921036
13510,0.03951030350933235
2935,0.21737334919183968
17048,0.6524611877906399
13134,0.5772194476946344
12897,0.9853400611975704
4697,0.9673915120344497
513,0.11873487354710903
13742,0.04315551997217611
6659,0.21570976108336948
1759,0.0709016956489091
7314,0.9950923987623002
804,0.8681626609002627
15230,0.19689933959406267
3475,0.08762368056464423
5740,0.9924173128845145
2453,0.6642026666363032
1477,0.23701466544219632
6896,0.16928765577390362
7773,0.11299547915768997
1702,0.051132244954525764
6044,0.23700294772534494
6171,0.07594460444784108
12832,0.0355351522661735
552,0.7515181914673834
8963,0.3328557736190993
5154,0.937509547243309
7978,0.5911488331117275
15238,0.9953920390342337
3039,0.9069897106285536
16255,0.2726801974036009
13011,0.503855700446681
3905,0.28501102058256095
17700,0.4565469339449718
11817,0.10871601613060676
3197,0.1025238654868164
2957,0.6741578033968465
4573,0.12554177282527704
17496,0.07978340309818778
8872,0.06649215050479453
8975,0.5607725083467666
4690,0.1561378233790098
4008,0.8179956532180814
14258,0.4512800545936719
17149,0.12393353484673668
13184,0.1456847481012839
15543,0.23839938981622383
8547,0.28832499364894587
2705,0.15708000670203953
8129,0.18763625226816918
5466,0.6198649669778197
1981,0.3733293555682858
4489,0.042770613565339836
4189,0.10253106234121348
13445,0.40702704356528835
7218,0.4828864961467782
14721,0.05879542556619896
6627,0.07529687833006116
3452,0.4157864715502761
11005,0.7058126949124097
1589,0.35002370944824496
4977,0.06353401143549849
1457,0.2572782707460224
14921,0.03640044068466195
1243,0.19462154230566983
13497,0.16095114720886547
7604,0.06649293098674833
17862,0.06645613393432546
7208,0.7931880127437482
4614,0.06679557024519168
8152,0.9332192196255382
9964,0.0655944758211164
14403,0.027057425253859173
15695,0.13277678241055652
16001,0.29234545659817696
6707,0.4894884899060282
13857,0.7918360036377434
8693,0.49131562527453687
17064,0.09560166223070378
17273,0.33497759501076857
3490,0.6202036128540995
3612,0.9153326789430742
13154,0.9626288919040312
11604,0.7682549249649048
14930,0.22256254530589772
16469,0.31819703697432206
586,0.618394977739883
14578,0.18416524112294644
8635,0.2632936336018609
10614,0.08762472669746967
7390,0.044382373100387985
8381,0.21078078108185885
1696,0.09113555323602553
5049,0.04438263796270036
16394,0.9301465531938822
5157,0.9547898636619943
4958,0.1873869040644457
10752,0.3104760574867086
1254,0.40007986410048413
11520,0.1083381779893804
8748,0.13840711872159744
13103,0.17653197092234746
1085,0.139045409627406
832,0.06660678060130176
12989,0.2509184630123897
2734,0.03995116609501508
6516,0.8285861575090742
7406,0.06537370690530551
8333,0.4811832384451522
6635,0.10601668828586673
16980,0.7208441262064202
6340,0.043495530559545546
14568,0.9207898108487979
16891,0.12198928769375142
15588,0.16604077361262382
9239,0.015221515208187507
1297,0.0963966797312815
9603,0.0981481985083282
13436,0.9669982644725996
17242,0.22559212596205983
17075,0.1747075771510441
9710,0.45363316394699577
15187,0.368155451265454
4764,0.9722508784112598
2066,0.2818673085357872
12462,0.09959193623933081
8082,0.19897916345456143
6513,0.3491217072054559
16609,0.08278513832875621
991,0.11797857190040438
2674,0.0814714842807071
6159,0.489582231654638
17236,0.493106298102044
2826,0.7864301439514373
3442,0.11815647601150257
17131,0.13340639656073688
240,0.8244833835926455
557,0.49645474261487177
7342,0.2566339924486254
14445,0.0746393174003471
4601,0.9569875739350356
16802,0.0377005028058771
15083,0.4757959411414322
15692,0.06476671942043395
1003,0.08857932318059406
13479,0.06947738163572761
13215,0.3151208410919199
1202,0.062231903746559826
3995,0.2667035259946518
14531,0.999226050674862
16222,0.06582219812474441
3404,0.7012070501009766
16993,0.08799249634262651
13227,0.08454931207579021
17395,0.050423918413575436
17060,0.9895057561093967
3310,0.133839129394843
5089,0.08850135022596213
8390,0.11589918608674539
13804,0.7797316559302108
4567,0.6882196766686042
937,0.2259750322817405
2337,0.05881956676241549
7308,0.06649219043699908
8330,0.11932620165509464
13047,0.09269590974673125
7013,0.9762710231025002
9282,0.9876735551405991
7721,0.19850354507829218
16884,0.9960054935987196
701,0.5058835008571282
16021,0.5983229192922778
1835,0.31395163455221853
13759,0.06768392057110176
8008,0.15767349598795588
6526,0.12395489605624954
9315,0.10218680055427773
17651,0.11172493790326728
8350,0.07971051686162231
10504,0.5972971977929425
9372,0.12941661265288287
4500,0.7840131130995722
17386,0.04874736084456394
14541,0.24393556998512503
8434,0.3611330108976332
8482,0.14074601004832188
2631,0.581093034380035
11678,0.18602196440028032
9857,0.2668105152418606
11827,0.8645067760063513
12734,0.22013354113183167
13934,0.06645410868256343
2018,0.07971136097838329
14236,0.03983680440967857
6997,0.06178022031966144
9016,0.45119336979623886
16305,0.1393075530983306
4997,0.12988863254710278
17635,0.22624526372108608
1171,0.12343662717761232
9490,0.11648449883459634
8375,0.0713643784547539
17740,0.039058301806996674
11916,0.1750204107274643
3108,0.06649272885972256
12456,0.1611335950159831
15737,0.36933690994438273
16832,0.1380428943965036
231,0.3404888510807226
8346,0.1674569269939431
11538,0.1453119470770491
5524,0.04073940585526216
116,0.39686112290672043
12528,0.2888142382395089
633,0.7696507225121877
1369,0.23109982026956857
11292,0.049695994174537024
512,0.25103245885269987
8947,0.05872490870930116
969,0.2676432805127713
1274,0.23937221577153275
16141,0.23203905373653716
7289,0.29728338122116266
8407,0.11762015727530366
12746,0.9937063291391152
15011,0.07977239078638838
59,0.12458647549637719
4994,0.08168005513103899
13754,0.1651225517626214
5326,0.14361666774129822
68,0.2576404882840895
17670,0.5458603303319601
12407,0.856851056163078
7757,0.37063437394586113
12202,0.18361760624066714
9597,0.13308796893135136
6158,0.5472266041898535
8243,0.17463400007727398
13387,0.17194945852463517
3756,0.06649236060028096
2147,0.11877158998876788
9109,0.5245723872152189
2494,0.15576843267039334
9077,0.07998231683034557
6677,0.19184034466912528
2912,0.0480764737488293
7830,0.9090401072263793
3899,0.03995082979326955
5975,0.7867771894185904
14025,0.5796424569649407
10176,0.07873904414153829
9155,0.06644622451166857
4192,0.08849619745184097
9692,0.9873495033282079
15366,0.11594397315502986
14524,0.35355339059327373
8993,0.0770572513162314
655,0.3038638657786604
2245,0.20879839111946724
5716,0.05765632360134967
9098,0.9532717082624116
6323,0.4544615593416377
17749,0.5458676329723848
718,0.12971825326665606
1964,0.06384214141109162
127,0.1936710877281411
591,0.36566648014456243
7399,0.16648716580620512
6579,0.17310613949216153
12275,0.7885941997876141
11432,0.07836662289584283
16135,0.6938748888889406
12292,0.8617310379548657
13302,0.8706713276511576
12671,0.2264378724123331
2140,0.2606470282659831
2543,0.3443574288458226
1228,0.09894373182525185
8492,0.09493356808257553
9434,0.03103200927070651
3599,0.6312831330071906
12243,0.0711888645432388
1508,0.0884986109964756
15193,0.11605936425931548
12896,0.9955842411752893
15829,0.20426350236653446
9133,0.5163168831505334
8060,0.7165032511983023
5374,0.040354440160776155
14245,0.10855400852974903
9803,0.25675931502845095
12619,0.6198623771151521
3162,0.03783058113124796
8027,0.6988840334844292
16193,0.07621670441522282
17355,0.20584421519041346
5855,0.0972494881612602
9954,0.1894829934466949
9936,0.07789547033085893
1070,0.8100795709168581
9164,0.426177887425403
1574,0.16561053099968234
16902,0.16325047031532974
13705,0.05753368491491825
8052,0.3206184124247482
1318,0.08453423859618313
7928,0.9997961810648867
1629,0.14854262451905684
3323,0.21066055864474167
4059,0.06406293007391228
12024,0.07969762172957284
6510,0.21279289030825485
8411,0.14329232100331335
14606,0.41502283163251075
1829,0.23346852429419115
5468,0.05441674982200287
17127,0.13239893593742252
8765,0.8605988558945706
16933,0.12457193662089662
2818,0.15924617159331889
684,0.14565380619361534
13369,0.19697981528137842
1181,0.3617393191086379
4597,0.10058577878060121
17128,0.12982201251564124
13994,0.21509668372282043
12850,0.9711717411697482
11352,0.1618985803805936
15039,0.13160888076610222
10352,0.5439211712565086
10310,0.05765691948878447
7503,0.08850215752804398
2134,0.10267586830865415
6971,0.2067058685279814
16334,0.17751884953289615
4871,0.17495880019374935
11470,0.07763325232653202
9432,0.742234050876663
12723,0.9829180684540664
9682,0.07090287386356599
12313,0.01598269246379937
867,0.28559399920202233
7968,0.16666231967624567
7568,0.5109427800396162
11596,0.3088325746769544
16528,0.019514260149264537
14296,0.2855961257694229
14203,0.023016692965441364
1869,0.1707166865291228
6320,0.19281137175850183
10970,0.07686979378421682
3722,0.6524061890590044
12065,0.8713403704441346
10761,0.676921806842719
3383,0.07883153707560411
13679,0.10948545117280677
6324,0.05375673945038854
4978,0.8505096269108505
79,0.16020010728941403
17029,0.6270956982648018
14689,0.26408663567378815
1363,0.9235964366071295
82,0.23264947187319174
13858,0.9925151016663559
5584,0.174668826406009
12285,0.1633132164961531
519,0.3502501140095773
13131,0.5777577996638238
3738,0.8646484027181659
5627,0.7249346757034958
6799,0.0834882093378836
16941,0.2737560174190354
15292,0.4908831987496818
15434,0.8353753620537075
16251,0.1480371697599406
9983,0.24672444506256663
12648,0.9391641409386076
902,0.02693603118560375
1585,0.05771267349262582
17209,0.2536739551613063
14710,0.1380425273699501
17587,0.08297713600132214
9371,0.16513424029235851
7321,0.08848371524892298
17457,0.09466930069998215
11241,0.08088473154915221
1430,0.4866815547911321
2133,0.26118091658345544
5356,0.20842670472373412
3148,0.12190015014505992
12418,0.8673714753269393
11555,0.6085884235399185
13903,0.08474117733175397
6802,0.36549594052783935
8743,0.20323965675904698
2680,0.2619657108264747
16220,0.06892773026473424
11228,0.09113570974744338
10297,0.07971137243679625
4291,0.7902432812839445
864,0.17241956909933756
11676,0.08391606191260526
6441,0.33923849743204143
15563,0.20366449196694544
1709,0.5996638095891855
2890,0.07779729310626159
6673,0.025227417056777328
3400,0.6085204922852803
1803,0.998005644308721
12446,0.4674854870834366
1182,0.23836182174221726
10906,0.05905598523524169
3454,0.6576163076592356
7334,0.1251508894068382
17251,0.42431140066453854
11886,0.057330384191331386
16770,0.07536386543100342
17231,0.0663401395542035
12073,0.10602231879308169
43,0.14650881855271897
3717,0.15168009818770722
10530,0.19044263770019826
10403,0.14074725015452988
17510,0.9105974075012965
9377,0.15102663768550081
446,0.08300309341674972
13645,0.07401641197591824
14502,0.2077804981390704
15740,0.15321618632042044
6622,0.9903917987593959
17554,0.16725398062711427
5798,0.09029384021411399
14127,0.10045655653107277
17399,0.054613889856788
15371,0.4284223758139987
9454,0.4449790360990932
916,0.20278450911073453
17191,0.4742605410188266
71,0.14761147692367108
2067,0.06839760908984625
8271,0.06571566362085758
7698,0.9520837135631978
3760,0.08774229231146971
5093,0.03551839913627647
14925,0.6725665435904984
4085,0.10147762568404076
9471,0.31739673063158325
10920,0.04237644459581596
862,0.3222967947081432
13803,0.8897725268572175
2619,0.07090237484699638
10878,0.9916330526983875
4459,0.25143130722050216
14507,0.5816834472758411
4706,0.17179017347976938
3163,0.06526362203862864
16337,0.17400194137928748
6639,0.2523745141482256
10096,0.0990220112792586
6937,0.634050129698452
13320,0.35684269173099215
15996,0.39629049751869777
17498,0.6056336223217464
10636,0.037291598053291054
12172,0.17202558321892894
13761,0.9425615860138469
8282,0.08762480460977967
15262,0.9899038717067415
1210,0.27405961707832677
10747,0.9958789493773375
9947,0.13383868594459483
990,0.043657904273410354
6022,0.33488569303336696
3040,0.16105638011195614
1857,0.5936599154122701
5419,0.4973968325993506
353,0.1860026418081852
13649,0.31194021787960124
14781,0.5953363419460076
15904,0.990648039039034
17247,0.29902779863800244
16864,0.29376910837449444
2600,0.03478418542989214
1676,0.36133992941299714
4222,0.3250493382302356
6554,0.3412735523845903
693,0.8493323988084395
15835,0.10705778020760807
6612,0.09258623462854883
6919,0.17556601421982448
9971,0.12545578316041864
6374,0.05919067110977632
13101,0.911603593317875
7774,0.6128676351911964
5485,0.24221669041453786
5451,0.10426174174800747
9712,0.1323062337177689
10979,0.2694897939868706
112,0.5963618145463797
17836,0.3221513380692198
12566,0.09095431489399367
13105,0.07557788905141095
6504,0.4908637645769949
14843,0.12635875578745695
7514,0.21684021158528832
15698,0.22638849940027136
849,0.048631755943603736
