,host_listings_count,accommodates,bedrooms,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_is_superhost_t,room_type_Private room,room_type_Shared room
11776,0.0,0.0048026142750168185,0.0024013071375084093,0.024013071375084093,0.9004901765656534,0.14407842825050457,0.006403485700022425,0.0,0.0,0.0
10477,0.0,0.0017673530617304874,0.0008836765308652437,0.026510295925957314,0.9941360972233992,0.0,0.03269603164201402,0.0,0.0008836765308652437,0.0
12787,0.00046435491131208124,0.0006965323669681218,0.0010215808048865788,0.0009287098226241625,0.003250484379184569,0.0006965323669681218,0.0016252421895922844,0.0,0.0,0.0
14650,0.11620072093182743,0.011392227542336023,0.004556891016934409,0.06835336525401614,0.3531590538124167,0.8293541650820624,0.0,0.0,0.0,0.0
9122,0.0067247229325714895,0.0033623614662857447,0.0033623614662857447,0.10087084398857234,0.302612531965717,0.8809387041668651,0.08405903665714362,0.0033623614662857447,0.0,0.0
819,0.0022928114160009013,0.004585622832001803,0.0022928114160009013,0.07107715389602794,0.41270605488016227,0.836876166840329,0.1811321018640712,0.0022928114160009013,0.0022928114160009013,0.0
9310,0.024855289454446833,0.0027616988282718703,0.0027616988282718703,0.08285096484815611,0.49710578908893666,0.8450798414511923,0.09942115781778733,0.0,0.0027616988282718703,0.0
263,0.004349543998649186,0.010873859996622964,0.004349543998649186,0.06524315997973779,0.13048631995947557,0.7459467957683354,0.004349543998649186,0.0,0.0,0.0
14764,0.014410191791343396,0.008646115074806037,0.0028820383582686794,0.08646115074806038,0.17292230149612076,0.9136061595711714,0.005764076716537359,0.0,0.0,0.0
9695,0.008480031586369764,0.03392012634547906,0.008480031586369764,0.25440094759109294,0.25440094759109294,0.0,0.39008145297300917,0.0,0.0,0.0
16296,0.052756961461445845,0.001701837466498253,0.0008509187332491266,0.026378480730722922,0.9572835749052674,0.27739950703921523,0.0,0.0,0.0008509187332491266,0.0
597,0.007905517056470081,0.007905517056470081,0.003952758528235041,0.003952758528235041,0.043480343810585444,0.18973240935528193,0.8537958420987688,0.003952758528235041,0.003952758528235041,0.0
8537,0.819134554795472,0.0009734219308324089,0.00048671096541620445,0.014601328962486133,0.5475498360932299,0.15088039927902339,0.00048671096541620445,0.0,0.0,0.0
14297,0.0,0.002681633405006882,0.005363266810013764,0.005363266810013764,0.9787961928275118,0.0,0.002681633405006882,0.0,0.002681633405006882,0.0
3167,0.009184592582496803,0.03673837032998721,0.009184592582496803,0.27553777747490404,0.27553777747490404,0.0,0.38575288846486566,0.0,0.0,0.0
2641,0.0059233430371508225,0.0008461918624501174,0.0008461918624501174,0.02623194773595364,0.9519658452563822,0.2910900006828404,0.007615726762051057,0.0008461918624501174,0.0008461918624501174,0.0
30,0.0022750038725557215,0.006825011617667164,0.0022750038725557215,0.06825011617667164,0.13650023235334327,0.8303764134828383,0.42315072029536416,0.0,0.0022750038725557215,0.0
14343,0.0008412479041569353,0.0016824958083138707,0.0010094974849883223,0.025237437124708058,0.9464038921765522,0.299484253879869,0.0,0.0,0.0,0.0
13851,0.008658022499238352,0.008658022499238352,0.004329011249619176,0.12987033748857527,0.8658022499238351,0.10822528124047939,0.0,0.0,0.0,0.0
16387,0.0,0.03163898885251632,0.018983393311509795,0.018983393311509795,0.18983393311509794,0.1455393487215751,0.0,0.0,0.0,0.0
11255,0.020146926002989587,0.0016789105002491323,0.0008394552501245662,0.025183657503736984,0.9443871563901368,0.3038828005450929,0.0,0.0,0.0008394552501245662,0.0
14919,0.0052862660008722515,0.0052862660008722515,0.0026431330004361257,0.027312374337839965,0.9911748751635472,0.060792059010030895,0.0,0.0008810443334787086,0.0,0.0
7015,0.0031753917589225768,0.0031753917589225768,0.0076209402214141835,0.0952617527676773,0.2857852583030319,0.0,0.0,0.0,0.0,0.0
1429,0.000859784835290176,0.001719569670580352,0.000859784835290176,0.026653329893995457,0.967257939701448,0.19861029695203067,0.10317418023482113,0.000859784835290176,0.0,0.0
7912,0.0008524160527913925,0.00340966421116557,0.001704832105582785,0.05114496316748355,0.9589680593903166,0.15258247344965925,0.005114496316748355,0.0,0.0,0.0
12545,0.002340715425212103,0.009362861700848412,0.004681430850424206,0.0702214627563631,0.0725621781815752,0.8520204147772056,0.0,0.0,0.0,0.0
3420,0.0008541102744730762,0.0017082205489461523,0.0008541102744730762,0.0008541102744730762,0.9608740587822107,0.18021726791381906,0.19559125285433443,0.0008541102744730762,0.0008541102744730762,0.0
3619,0.016895845535129843,0.016895845535129843,0.008447922767564921,0.25343768302694764,0.8447922767564922,0.0,0.1943022236539932,0.0,0.008447922767564921,0.0
12629,0.028788799129124062,0.011515519651649625,0.0057577598258248125,0.057577598258248125,0.7005274454753522,0.0,0.0019192532752749375,0.0,0.0,0.0
1491,0.02806855956474366,0.004210283934711549,0.0021051419673557745,0.0021051419673557745,0.7894282377584154,0.23647761433296535,0.04631312328182704,0.0007017139891185915,0.0,0.0
7466,0.0036526809725683403,0.0036526809725683403,0.0018263404862841701,0.05479021458852511,0.730536194513668,0.6136504033914811,0.0365268097256834,0.0,0.0,0.0
10900,0.8269639042169225,0.0009827259705489275,0.0004913629852744638,0.014740889558233912,0.5527833584337717,0.06977354390897385,0.0009827259705489275,0.0,0.0,0.0
4919,0.0053363208927820465,0.01600896267834614,0.0053363208927820465,0.16008962678346142,0.32017925356692284,0.18677123124737163,0.5069504848142945,0.0053363208927820465,0.0,0.0
4327,0.0008771250973000443,0.0017542501946000886,0.0008771250973000443,0.02631375291900133,0.9867657344625499,0.0,0.0008771250973000443,0.0,0.0,0.0
10440,0.8194844352108649,0.0019476754253377655,0.0009738377126688827,0.014607565690033242,0.5477837133762465,0.13585036091730915,0.0,0.0,0.0,0.0
16912,0.008620444843178629,0.0025861334529535887,0.0008620444843178629,0.025861334529535887,0.9698000448575957,0.06637742529247544,0.0,0.0,0.0,0.0
12457,0.0342423984507305,0.005870125448696657,0.003913416965797772,0.029350627243483286,0.35709929812904667,0.30818158605657453,0.001956708482898886,0.000978354241449443,0.0,0.0
1733,0.0008384353656763157,0.0016768707313526315,0.0008384353656763157,0.02515306097028947,0.9432397863858552,0.3060289084718552,0.0,0.0,0.0008384353656763157,0.0
10415,0.026273671202990134,0.04203787392478421,0.010509468481196053,0.1576420272179408,0.3152840544358816,0.26273671202990134,0.19442516690212697,0.0,0.0,0.0
11224,0.0008380414015173434,0.0050282484091040604,0.0025141242045520302,0.025141242045520304,0.9427965767070114,0.0,0.027655366250072335,0.0008380414015173434,0.0,0.0
6407,0.0008851036288922145,0.001770207257784429,0.0008851036288922145,0.026553108866766435,0.9957415825037412,0.0,0.03805945604236522,0.0,0.0008851036288922145,0.0
13172,0.0,0.005360101955746373,0.0017867006519154574,0.05360101955746372,0.652145737949142,0.6503590372972264,0.0,0.0,0.0,0.0
15157,0.018253356420415777,0.00414849009554904,0.000829698019109808,0.024890940573294242,0.9334102714985341,0.3028397769750799,0.004978188114658848,0.0,0.0,0.0
17548,0.14367860270394645,0.006246895769736802,0.0015617239424342004,0.04685171827302601,0.5700292389884832,0.568467515046049,0.0,0.0,0.0,0.0
6700,0.0670082090156314,0.00394165935386067,0.002364995612316402,0.05912489030791006,0.7094986836949206,0.6346071559715679,0.1399289070620538,0.0,0.0,0.0
14713,0.0,0.005382149271838624,0.002691074635919312,0.08073223907757936,0.1614644781551587,0.8665260327660185,0.0,0.0,0.0,0.0
9096,0.002552743170326968,0.0017018287802179784,0.0008509143901089892,0.02552743170326968,0.9572786888726129,0.27229260483487655,0.01191280146152585,0.0008509143901089892,0.0008509143901089892,0.0
9897,0.005279570247639417,0.003519713498426278,0.0008799283746065695,0.026397851238197084,0.9899194214323906,0.10911111845121461,0.009679212120672263,0.0008799283746065695,0.0,0.0
5952,0.005060055989552472,0.010120111979104944,0.005060055989552472,0.01265013997388118,0.9234602180933261,0.0,0.060720671874629664,0.0,0.0,0.0
6218,0.005010839392998808,0.010021678785997617,0.002505419696499404,0.07516259089498213,0.22548777268494638,0.8643697952922945,0.32069372115192374,0.002505419696499404,0.0,0.0
13820,0.07382721650501047,0.0033557825684095667,0.0008389456421023917,0.02516836926307175,0.9438138473651907,0.30034253987265624,0.0025168369263071752,0.0008389456421023917,0.0008389456421023917,0.0
6713,0.021864972606290965,0.003363841939429379,0.0008409604848573448,0.025228814545720343,0.9452395849796555,0.3069505769729308,0.038684182303437856,0.0,0.0,0.0008409604848573448
11637,0.03530797399722592,0.0008406660475529981,0.0008406660475529981,0.025219981426589943,0.9457493034971228,0.30684310735684434,0.0,0.0,0.0,0.0008406660475529981
13650,0.01177363429851513,0.004709453719406052,0.002354726859703026,0.07064180579109078,0.8594753037916045,0.39323938557040533,0.032966176035842364,0.002354726859703026,0.002354726859703026,0.0
16213,0.0,0.007213675844662713,0.0024045586148875708,0.07213675844662713,0.14427351689325427,0.8776638944339634,0.0,0.0,0.0024045586148875708,0.0
14753,0.0,0.004325900339548423,0.0017303601358193694,0.02595540203729054,0.9733275763983953,0.16178867269911104,0.0008651800679096847,0.0,0.0,0.0
5776,0.0037940778316919057,0.0037940778316919057,0.0037940778316919057,0.11382233495075718,0.11382233495075718,0.6829340097045431,0.0,0.0,0.0037940778316919057,0.0
7291,0.002423551118378932,0.00605887779594733,0.002302373562459985,0.018782521167436724,0.6816237520440747,0.050288685706362836,0.0,0.0,0.0,0.0
6685,0.0,0.003301117018837077,0.0016505585094185385,0.024758377641278077,0.9284391615479279,0.27976966734644226,0.008252792547092692,0.0008252792547092692,0.0,0.0
14167,0.007372153305943299,0.006553025160838488,0.003276512580419244,0.02539297249824914,0.298981772963256,0.298981772963256,0.0,0.0,0.0,0.0
14010,0.10761682668422093,0.0047829700748542635,0.0023914850374271318,0.07413603616024109,0.8728920386609031,0.3969865162129039,0.0047829700748542635,0.0023914850374271318,0.0,0.0
5647,0.002204680567859834,0.006614041703579502,0.003307020851789751,0.03307020851789751,0.4023542036344197,0.08928956299832327,0.001102340283929917,0.0,0.0,0.0
14579,0.0,0.010843145627554647,0.003614381875851549,0.056022919075699014,0.6596246923429077,0.5891442457638025,0.0,0.0,0.0,0.0
3878,0.0021381518477875906,0.008552607391150362,0.004276303695575181,0.06414455543362771,0.6414455543362771,0.5730246952070742,0.11546019978052988,0.0021381518477875906,0.0,0.0
14990,0.0,0.006007864414868773,0.0017165326899625066,0.0257479903494376,0.9655496381039099,0.1484800776817568,0.0008582663449812533,0.0,0.0,0.0
1812,0.002343070921877075,0.00468614184375415,0.002343070921877075,0.00468614184375415,0.03983220567191028,0.7989871843600826,0.529534028344219,0.0,0.002343070921877075,0.0
2083,0.016308504956983078,0.008154252478491539,0.008154252478491539,0.24462757435474616,0.4892551487094923,0.63603169332234,0.3098615941826785,0.008154252478491539,0.0,0.0
8589,0.0008873675624612463,0.0017747351249224926,0.0008873675624612463,0.02662102687383739,0.9982885077689021,0.0,0.0017747351249224926,0.0,0.0008873675624612463,0.0
3096,0.0008365826274778079,0.0033463305099112315,0.0008365826274778079,0.025097478824334236,0.9411554559125339,0.2769088496951544,0.1279971420041046,0.0008365826274778079,0.0,0.0
16062,0.08316634171870298,0.0016972722799735304,0.0008486361399867652,0.025459084199602956,0.9547156574851108,0.2630772033958972,0.0,0.0,0.0,0.0
9941,0.04124264237587986,0.0043413307764084055,0.0028942205176056036,0.02243020901144343,0.8139995205765761,0.0,0.0007235551294014009,0.0,0.0,0.0
8086,0.00771129588046396,0.005783471910347971,0.00192782397011599,0.057834719103479704,0.578347191034797,0.7036557490923364,0.07518513483452362,0.0,0.0,0.0
4433,0.005284816667253503,0.02113926666901401,0.005284816667253503,0.1585445000176051,0.1585445000176051,0.3118041833679567,0.010569633334507006,0.0,0.0,0.0
15447,0.04552701004306779,0.0017180003789836903,0.0008590001894918451,0.0266290058742472,0.9663752131783258,0.24052005305771665,0.0008590001894918451,0.0,0.0,0.0
11007,0.02690289879107177,0.0008407155872209928,0.0008407155872209928,0.026062183203850776,0.9458050356236168,0.30686118933566237,0.0008407155872209928,0.0,0.0,0.0008407155872209928
7800,0.00922762195928483,0.0025166241707140443,0.0008388747235713482,0.026005116430711794,0.9437340640177667,0.3061892741035421,0.005033248341428089,0.0,0.0008388747235713482,0.0
5963,0.0008865636930659772,0.0017731273861319543,0.0008865636930659772,0.026596910791979313,0.9973841546992243,0.0,0.0,0.0,0.0008865636930659772,0.0
6329,0.03157985281462649,0.017225374262523543,0.008612687131261771,0.0861268713126177,0.1722537426252354,0.511019436454865,0.008612687131261771,0.00287089571042059,0.0,0.0
3102,0.005758817584990921,0.011517635169981843,0.005758817584990921,0.08638226377486383,0.3455290550994553,0.5182935826491829,0.6219522991790195,0.0,0.0,0.0
16392,0.8991176879420744,0.001624422200437352,0.000812211100218676,0.025178544106778958,0.2964570515798167,0.28833494057763,0.0,0.0,0.0,0.0
5293,0.003530743091190336,0.007061486182380672,0.007061486182380672,0.10592229273571008,0.4236891709428403,0.8791550297063937,0.056491889459045375,0.0,0.003530743091190336,0.0
14976,0.0,0.004272662092266959,0.002563597255360175,0.02563597255360175,0.9613489707600656,0.062380866547097596,0.0017090648369067834,0.0,0.0,0.0
6976,0.005061984427162084,0.0033746562847747226,0.0008436640711936807,0.02530992213581042,0.9491220800928907,0.22778929922229377,0.01349862513909889,0.0,0.0,0.0
5721,0.0,0.0017584573749746893,0.0008792286874873446,0.026376860624620337,0.9891322734232627,0.06242523681160147,0.016705345062259548,0.0,0.0,0.0
16590,0.011841534870658834,0.0025374717579983216,0.0008458239193327739,0.025374717579983216,0.9515519092493705,0.2875801325731431,0.0,0.0008458239193327739,0.0008458239193327739,0.0
8972,0.009662863180297965,0.01932572636059593,0.011595435816357557,0.28988589540893894,0.2995487585892369,0.03865145272119186,0.2222458531468532,0.009662863180297965,0.0,0.0
8791,0.006349125697106009,0.012698251394212018,0.0031745628485530045,0.09523688545659013,0.38094754182636054,0.6952292638331079,0.12380795109356717,0.0031745628485530045,0.0,0.0
3403,0.0026438765346186092,0.000881292178206203,0.000881292178206203,0.026438765346186093,0.9914537004819785,0.0572839915834032,0.029963934059010905,0.0,0.0,0.0
12127,0.033423703478986794,0.003342370347898679,0.0016711851739493395,0.025067777609240092,0.9400416603465035,0.22560999848316085,0.0016711851739493395,0.0008355925869746697,0.0,0.0
7154,0.008362417190768929,0.0041812085953844644,0.0041812085953844644,0.0585369203353825,0.7526175471692036,0.2801409758907591,0.4264832767292154,0.0041812085953844644,0.0,0.0
9080,0.0017369093000411738,0.0034738186000823476,0.0017369093000411738,0.0017369093000411738,0.9770114812731602,0.06773946270160577,0.04342273250102934,0.0008684546500205869,0.0008684546500205869,0.0
9178,0.04464971818961559,0.00168489502602323,0.000842447513011615,0.02527342539034845,0.9477534521380668,0.2965415245800885,0.002527342539034845,0.0,0.0,0.0
5529,0.2899296433370435,0.004998786954086957,0.0024993934770434784,0.07748119778834783,0.44989082586782614,0.7798107648375653,0.01499636086226087,0.0,0.0,0.0
13872,0.06578634741166588,0.004217073552029864,0.0016868294208119456,0.025302441312179184,0.9488415492067194,0.28591758682762475,0.0016868294208119456,0.0,0.0,0.0
1635,0.004715377954937686,0.009430755909875372,0.008487680318887835,0.02357688977468843,0.3960917482147656,0.6318606459616499,0.2734919213863858,0.004715377954937686,0.0,0.0
2859,0.0008618715540796536,0.0017237431081593073,0.0008618715540796536,0.0008618715540796536,0.9696054983396104,0.13617570554458527,0.17409805392409003,0.0008618715540796536,0.0,0.0
13515,0.0019434218614420222,0.007773687445768089,0.0019434218614420222,0.058302655843260665,0.7093489794263381,0.6627068547517295,0.005830265584326067,0.0019434218614420222,0.0,0.0
11977,0.0,0.0025526159971742193,0.0008508719990580731,0.025526159971742193,0.9572309989403323,0.2756825276948157,0.015315695983045318,0.0008508719990580731,0.0,0.0
1923,0.002352819347189242,0.0031370924629189898,0.0015685462314594949,0.023528193471892424,0.881522982080236,0.27998550231551983,0.12626797163248935,0.0007842731157297474,0.0,0.0
1565,0.001697620264822478,0.003395240529644956,0.001697620264822478,0.02546430397233717,0.9549113989626439,0.2461549383992593,0.011034531721346106,0.000848810132411239,0.0,0.0
17851,0.9692625050934831,0.0013027721842654343,0.00043425739475514476,0.013461979237409487,0.15850394908562784,0.15502988992758668,0.0,0.0,0.0,0.0
9711,0.0008387520884013089,0.0008387520884013089,0.0008387520884013089,0.025162562652039266,0.9435960994514725,0.3053057601780764,0.0016775041768026177,0.0,0.0008387520884013089,0.0
5813,0.00250706074326694,0.00501412148653388,0.00250706074326694,0.0016713738288446265,0.9401477787251025,0.2582272565564948,0.025906294347091713,0.0,0.0,0.0
11417,0.009928524001110016,0.004964262000555008,0.002482131000277504,0.07446393000832512,0.07446393000832512,0.9059778151012889,0.027303441003052546,0.0,0.002482131000277504,0.0
10239,0.046116866748134325,0.04099277044278607,0.0025620481526741293,0.07686144458022388,0.15372288916044777,0.9351475757260572,0.05892710751150498,0.0,0.0,0.0025620481526741293
8942,0.006734876766921168,0.001683719191730292,0.0010102315150381752,0.026097647471819526,0.9470920453482893,0.28959970097761023,0.06650690807334653,0.0,0.0,0.0
13469,0.0008486943280449431,0.0033947773121797723,0.0016973886560898862,0.0025460829841348295,0.954781119050561,0.0,0.0008486943280449431,0.0,0.0,0.0
10120,0.829220563541423,0.0009854076809761414,0.0004927038404880707,0.014781115214642121,0.5542918205490796,0.0,0.0,0.0,0.0,0.0
17271,0.006096831966191259,0.00696780796136144,0.0026129279855105396,0.026129279855105398,0.9798479945664524,0.1350012792513779,0.0,0.00087097599517018,0.0,0.0
11488,0.015500711609904103,0.008974096195207639,0.001631653853674116,0.024474807805111742,0.9178052926916903,0.2977768282955262,0.004894961561022348,0.0,0.0,0.0
4839,0.0008856678948584466,0.0017713357897168932,0.0008856678948584466,0.026570036845753396,0.9963763817157524,0.0,0.006199675264009126,0.0,0.0,0.0
15479,0.09891855178139536,0.0043963800791731265,0.0043963800791731265,0.06814389122718346,0.8023393644490956,0.5297637995403618,0.0,0.0021981900395865632,0.0,0.0
11539,0.0015813952561404099,0.001976744070175512,0.001976744070175512,0.011860464421053074,0.011860464421053074,0.14430231712281238,0.0,0.0,0.0,0.0
3505,0.0008882442793267892,0.0008882442793267892,0.0008882442793267892,0.026647328379803676,0.9992748142426379,0.0,0.0008882442793267892,0.0,0.0008882442793267892,0.0
7162,0.0008590369435216013,0.0034361477740864053,0.0017180738870432026,0.02577110830564804,0.9664165614618015,0.15376761289036664,0.127137467641197,0.0,0.0,0.0
11014,0.0,0.028050009472976294,0.014025004736488147,0.04207501420946444,0.2945250994662511,0.14025004736488147,0.6171002084054784,0.014025004736488147,0.014025004736488147,0.0
11688,0.6837599773706351,0.0012353387125034058,0.0006176693562517029,0.018530080687551086,0.6948780257831657,0.20444855691931366,0.0006176693562517029,0.0,0.0,0.0
6110,0.0025847418564688206,0.0008615806188229402,0.0008615806188229402,0.025847418564688206,0.9692781961758077,0.24124257327042326,0.006031064331760582,0.0,0.0008615806188229402,0.0
2794,0.0042466923709613726,0.0008493384741922745,0.0008493384741922745,0.02632949269996051,0.9555057834663088,0.28198037343183513,0.012740077112884118,0.0,0.0,0.0
10250,0.15076318648632583,0.003677150889910386,0.001838575444955193,0.05699583879361098,0.6710800374086454,0.6692414619636903,0.0,0.0,0.001838575444955193,0.0
1170,0.011584871950476486,0.004633948780190594,0.002316974390095297,0.06950923170285891,0.8456956523847834,0.4726627755794406,0.17145610486705198,0.002316974390095297,0.0,0.0
5604,0.02862078468885457,0.0016835755699326218,0.0016835755699326218,0.025253633548989327,0.9470112580870997,0.2828406957486805,0.08586235406656371,0.0,0.0,0.0
672,0.017326016508642433,0.0017326016508642434,0.0017326016508642434,0.02598902476296365,0.9745884286111369,0.21744150718346253,0.004331504127160608,0.0,0.0008663008254321217,0.0
9818,0.8163221369812776,0.0009700797825089454,0.0004850398912544727,0.014551196737634182,0.5456698776612818,0.16976396193906546,0.0,0.0,0.0,0.0
12901,0.013649663603224386,0.0026418703748176233,0.0013209351874088116,0.013209351874088116,0.49535069527830433,0.021575274727677254,0.0022015586456813527,0.0004403117291362705,0.0,0.0
9145,0.016154374137843878,0.0026923956896406464,0.0026923956896406464,0.08077187068921939,0.9692624482706327,0.18577530258520458,0.02153916551712517,0.0026923956896406464,0.0026923956896406464,0.0
5667,0.10200678600583674,0.0017587376897558057,0.0008793688448779028,0.02726043419121499,0.9892899504876407,0.05452086838242998,0.0035174753795116113,0.0,0.0,0.0
13520,0.04988530212452041,0.0033820543813234175,0.0008455135953308544,0.026210921455256483,0.9512027947472111,0.290011163198483,0.0016910271906617088,0.0,0.0,0.0
4290,0.0016938408663870006,0.0067753634655480025,0.0033876817327740012,0.025407612995805007,0.9527854873426879,0.14228263277650804,0.02710145386219201,0.0008469204331935003,0.0,0.0
14869,0.009953273209749994,0.007656364007499996,0.0030625456029999983,0.023734728423249987,0.8613409508437495,0.27256655866699986,0.0,0.0007656364007499996,0.0,0.0
16013,0.0,0.0034725398301848264,0.0017362699150924132,0.026044048726386198,0.9766518272394824,0.13456091841966203,0.0008681349575462066,0.0,0.0,0.0
8922,0.0008799855329152744,0.0035199421316610977,0.0014079768526644393,0.026399565987458233,0.9899837245296838,0.0,0.0,0.0,0.0,0.0
8984,0.009171915228675638,0.009171915228675638,0.009171915228675638,0.27515745686026916,0.5503149137205383,0.0,0.0,0.0,0.009171915228675638,0.0
13009,0.0,0.00985282949599091,0.004926414747995455,0.07389622121993182,0.07389622121993182,0.8424169219072228,0.0,0.0,0.0,0.0
14798,0.033466637990771354,0.0033466637990771358,0.0016733318995385679,0.025099978493078517,0.9412491934904443,0.3053830716657886,0.0,0.0,0.0,0.0
10533,0.0008393456201216279,0.0016786912402432558,0.0008393456201216279,0.025180368603648837,0.9442638226368314,0.2937709670425698,0.0016786912402432558,0.0,0.0,0.0
15905,0.0016608356970283374,0.0049825070910850125,0.0008304178485141687,0.024912535455425062,0.9342200795784399,0.29479833622252993,0.008304178485141688,0.0,0.0,0.0
15165,0.0007118302350338255,0.004270981410202953,0.001423660470067651,0.021354907051014765,0.8008090144130537,0.2598180357873463,0.0,0.0,0.0,0.0
1435,0.005098767177147018,0.002549383588573509,0.000849794529524503,0.026343630415259594,0.9560188457150659,0.283831372861184,0.024644041356210587,0.0,0.0,0.000849794529524503
3241,0.00043790206753714883,0.0030653144727600416,0.0017516082701485953,0.013137062026114464,0.4926398259792924,0.15939635258352217,0.012699159958577316,0.0,0.0,0.0
12846,0.005105175610810596,0.010210351221621191,0.005105175610810596,0.15315526832431786,0.4594658049729536,0.454360629362143,0.0,0.0,0.005105175610810596,0.0
14582,0.006408544954769958,0.006408544954769958,0.002136181651589986,0.06408544954769958,0.7797063028303449,0.5981308624451961,0.002136181651589986,0.0,0.0,0.0
3256,0.0008876072472267856,0.0008876072472267856,0.0008876072472267856,0.02662821741680357,0.9985581531301339,0.0,0.007988465225041071,0.0,0.0008876072472267856,0.0
8373,0.01683417216983392,0.002525125825475088,0.000841708608491696,0.025251258254750882,0.946922184553158,0.2971231387975687,0.04713568207553498,0.0,0.0,0.0
3638,0.0030736415044713373,0.01229456601788535,0.006147283008942675,0.009220924513414013,0.18441849026828025,0.21515490531299364,0.16290299973698089,0.0030736415044713373,0.0,0.0
4172,0.0006077748789727557,0.009724398063564092,0.0036466492738365347,0.01884102124815543,0.6837467388443502,0.0,0.004862199031782046,0.0,0.0,0.0
16009,0.8152593032818929,0.0019376335193865546,0.0009688167596932773,0.01453225139539916,0.5449594273274685,0.16808970780678362,0.0,0.0,0.0,0.0
5557,0.006839509836847593,0.0008549387296059491,0.0008549387296059491,0.025648161888178474,0.9618060708066928,0.2650310061778442,0.005984571107241644,0.0008549387296059491,0.0008549387296059491,0.0
15060,0.007540425736695484,0.015080851473390968,0.003770212868347742,0.05655319302521613,0.6880638484734629,0.6352808683165946,0.003770212868347742,0.0,0.0,0.0
3220,0.000880726514813715,0.00176145302962743,0.000880726514813715,0.02642179544441145,0.9908173291654293,0.0,0.000880726514813715,0.0,0.0,0.0
2926,0.0008861685115787091,0.0008861685115787091,0.0008861685115787091,0.02658505534736127,0.9969395755260476,0.0,0.029243560882097397,0.0,0.0008861685115787091,0.0
4455,0.0015027232151291574,0.004508169645387472,0.002254084822693736,0.0015027232151291574,0.845281808510151,0.0,0.05635212056734341,0.0007513616075645787,0.0,0.0
15660,0.0017944228309781202,0.008972114154890602,0.0035888456619562405,0.0008972114154890601,0.012560959816846842,0.2458359278440025,0.006280479908423421,0.0,0.0,0.0
4030,0.024600577170702728,0.03280076956093697,0.016400384780468485,0.24600577170702725,0.3280076956093697,0.0,0.06560153912187394,0.0,0.0,0.0
8763,0.007956016628346118,0.003536007390376052,0.0012376025866316183,0.02652005542782039,0.9945020785432647,0.03270806836097848,0.015028031409098221,0.0,0.0,0.0
4633,0.000821251306579285,0.0049275078394757105,0.0024637539197378553,0.02463753919737855,0.9239077199016957,0.2636216694119505,0.05666634015397067,0.000821251306579285,0.0,0.0
720,0.0030120773318990943,0.004518115997848641,0.004518115997848641,0.045181159978486415,0.5497041130715847,0.5497041130715847,0.040663043980637775,0.0015060386659495472,0.0,0.0
5921,0.0008761530492528319,0.0035046121970113277,0.0017523060985056638,0.026284591477584957,0.9856721804094359,0.0,0.07359685613723788,0.0008761530492528319,0.0,0.0
1284,0.0008850239148559881,0.0017700478297119763,0.0008850239148559881,0.026550717445679644,0.9956519042129867,0.0,0.0,0.0,0.0008850239148559881,0.0
2215,0.04406971743212013,0.002542483698006931,0.0008474945660023102,0.026272331546071618,0.953431386752599,0.281368195912767,0.015254902188041585,0.0008474945660023102,0.0,0.0
3471,0.005679950446056492,0.011359900892112983,0.005679950446056492,0.08519925669084737,0.42599628345423685,0.7923530872248805,0.014199876115141228,0.0,0.0,0.0
14180,0.0336549836801955,0.005048247552029325,0.001682749184009775,0.025241237760146626,0.9465464160054984,0.2894328596496813,0.0,0.0,0.0,0.0
7456,0.004213153945175107,0.0033705231561400855,0.0016852615780700428,0.026121554460085666,0.9479596376643991,0.274697637225417,0.00589841552324515,0.0,0.0,0.0
6744,0.002660717895917283,0.005321435791834566,0.002660717895917283,0.09046440846118763,0.47892922126511095,0.8248225477343578,0.03458933264692468,0.002660717895917283,0.0,0.0
4020,0.0035342327673530366,0.0008835581918382591,0.0008835581918382591,0.026506745755147776,0.9940029658180416,0.057431282469486845,0.01855472202860344,0.0,0.0008835581918382591,0.0
10699,0.0,0.00529470787490968,0.0017649026249698936,0.026473539374548404,0.9927577265455652,0.0,0.00264735393745484,0.0,0.0,0.0
14899,0.017674299926863545,0.006427018155223107,0.002410131808208665,0.024101318082086653,0.9037994280782494,0.2707381397887734,0.0016067545388057769,0.0,0.0,0.0
13412,0.0016720485784676468,0.0008360242892338234,0.0016720485784676468,0.0250807286770147,0.9405273253880513,0.30514886557034554,0.0,0.0,0.0,0.0
9525,0.0026563574512776505,0.010625429805110602,0.0026563574512776505,0.005312714902555301,0.07969072353832951,0.05312714902555301,0.28157388983543097,0.0026563574512776505,0.0,0.0
14112,0.050266627615701574,0.0034079069569967167,0.0008519767392491792,0.026411278916724554,0.9584738316553266,0.2700766263419898,0.0008519767392491792,0.0,0.0,0.0
1714,0.005863586453270878,0.0025129656228303765,0.0008376552076101255,0.02512965622830376,0.9423621085613911,0.2990429091168148,0.004188276038050627,0.0,0.0008376552076101255,0.0
14934,0.0,0.015840804419879673,0.00528026813995989,0.00528026813995989,0.036961876979719234,0.13200670349899726,0.18480938489859616,0.00528026813995989,0.0,0.0
16260,0.0008635844831479976,0.001727168966295995,0.0008635844831479976,0.025907534494439926,0.9715325435414972,0.20121518457348342,0.0,0.0,0.0,0.0
16599,0.0,0.015402192015876915,0.003422709336861537,0.05134064005292305,0.6246444539772305,0.21905339755913836,0.0,0.0,0.0,0.0
